,countryCode,fullname,traderId,stockSymbol,stockName,tradeId,price,volume,tradeDatetime
754,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,TSLA,Tesla,l2-156169S,1992.9433722744286,116.0,2020-06-27 08:36:48
755,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,FB,Facebook,c3-1256362c,2165.754,119.0,2020-06-27 18:15:02
756,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,G9-2292351T,2299.9,68.0,2020-06-28 00:31:11
757,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,TSLA,Tesla,M1-9122070R,2148.64,5.0,2020-06-28 04:56:58
758,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,V5-6538471w,2092.71265394,203.0,2020-06-28 07:17:53
759,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,Y0-8813995I,1992.9433722744286,161.0,2020-06-28 08:32:31
760,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,TSLA,Tesla,x4-6281632n,1992.9433722744286,242.0,2020-06-28 09:38:37
761,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,S8-4035130u,1861.2581,281.0,2020-06-28 10:49:44
762,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,TSLA,Tesla,f4-3178583s,2471.91803545047,247.0,2020-06-28 21:00:21
763,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,FB,Facebook,j2-12436t,2397.926588,239.0,2020-06-29 02:59:03
764,GT,Holly Simmons,puCpymcjBdurvfVyRYry,TSLA,Tesla,Q1-2187806C,1992.9433722744286,167.0,2020-06-29 04:11:07
765,NG,Crystal Garcia,goRcbvzSLJhZvFucyhbG,TSLA,Tesla,L0-5832744z,2099.437174,15.0,2020-06-29 12:57:38
766,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,TSLA,Tesla,F1-4183038Y,1800.81,127.0,2020-06-29 20:58:07
767,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,k1-4297970p,2149.3017704,261.0,2020-06-29 22:21:54
768,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,k1-4297970p,2433.0,51.0,2020-06-30 12:06:48
769,GT,Holly Simmons,puCpymcjBdurvfVyRYry,TSLA,Tesla,i6-8594403X,2383.2,256.0,2020-06-30 12:20:18
770,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,TSLA,Tesla,J9-8143357M,2447.0,118.0,2020-06-30 18:15:16
771,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,t6-0644769J,1526.56,251.0,2020-06-30 19:07:28
772,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,FB,Facebook,z2-6301447o,1697.223101849013,126.0,2020-06-30 22:54:56
773,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,TSLA,Tesla,D6-1263549I,1882.28,12.0,2020-07-01 07:58:48
774,RU,Jordan Walker,BJbHFDutYbbXjgkPWbwf,TSLA,Tesla,k1-4297970p,1607.0,157.0,2020-07-02 01:49:01
775,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,g4-1515316U,1657.0,206.0,2020-07-02 03:07:02
776,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,FB,Facebook,Y5-360524O,1755.5,217.0,2020-07-02 07:33:26
777,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,q7-3598279g,1682.15218,55.0,2020-07-02 17:07:05
778,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,TSLA,Tesla,W3-4238722R,1850.0,181.0,2020-07-02 20:28:03
779,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,TSLA,Tesla,w8-1509877b,1629.403,100.0,2020-07-04 00:25:21
780,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,k1-4297970p,1818.539,100.0,2020-07-04 08:08:48
781,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,J5-1196072c,2124.47926006141,65.0,2020-07-04 08:09:08
782,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,S8-5184300t,2069.28,148.88715083798883,2020-07-04 14:50:31
783,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,O4-9525020Q,2487.506784114098,14.0,2020-07-04 16:03:35
784,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,AMZN,Amazon,t3-7502683l,1906.8800267,64.0,2020-07-04 20:13:19
785,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,FB,Facebook,k1-4297970p,1646.313006,192.0,2020-07-04 21:40:30
786,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,M2-2173432P,1874.197624964182,148.88715083798883,2020-07-05 05:34:03
787,LC,Erin Grant,HToYfSueoxPSgBHsToac,AMZN,Amazon,c8-3395589R,2454.0,87.0,2020-07-05 05:48:19
788,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,A8-1718198h,1864.96084845,120.0,2020-07-05 13:16:09
789,GT,Holly Simmons,puCpymcjBdurvfVyRYry,FB,Facebook,k1-4297970p,1683.8,127.0,2020-07-05 18:12:46
790,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,FB,Facebook,i4-7074826S,2279.0,114.0,2020-07-06 02:44:21
791,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,n1-745626Q,2017.0,255.0,2020-07-06 06:04:37
792,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,TSLA,Tesla,U7-9986733Y,1858.0,253.0,2020-07-06 21:21:28
793,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,AMZN,Amazon,G3-4071417E,1575.17294,112.0,2020-07-06 21:34:01
794,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,s4-3882727T,2221.25609036246,283.0,2020-07-07 00:58:19
795,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,AMZN,Amazon,k1-4297970p,2089.1,121.0,2020-07-07 03:54:32
796,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,AMZN,Amazon,N5-1058863E,2145.0,234.0,2020-07-07 05:13:48
797,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,TSLA,Tesla,y3-5327321s,2418.0,249.0,2020-07-07 07:26:42
798,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,J4-6617721G,2204.0,215.0,2020-07-07 08:25:13
799,BT,Allison Davis,TzqyQTQjZGeLZuJqlLaQ,AMZN,Amazon,K3-3189326K,2078.4403,32.0,2020-07-07 13:59:03
800,TN,Tony Hoffman,vHakrmHtTDvuKvIcxniB,FB,Facebook,w2-9793390m,2382.7952769200965,299.0,2020-07-07 21:39:43
801,BT,Allison Davis,TzqyQTQjZGeLZuJqlLaQ,FB,Facebook,F7-8881797d,2392.94,212.0,2020-07-08 05:46:37
802,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,AMZN,Amazon,k1-4297970p,2061.3,261.0,2020-07-08 22:05:54
803,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,AMZN,Amazon,i6-4809759j,2271.0,39.0,2020-07-09 03:21:06
804,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,TSLA,Tesla,W3-1926797j,2034.0,148.0,2020-07-09 05:53:27
805,MK,Scott Thompson,sjAcfZksMRViIYdJRrnF,AMZN,Amazon,C2-2844928Y,1535.38047,14.0,2020-07-10 00:54:55
806,RU,Jordan Walker,BJbHFDutYbbXjgkPWbwf,TSLA,Tesla,Q0-2652461c,2290.0,242.0,2020-07-10 01:35:58
807,RU,Jordan Walker,BJbHFDutYbbXjgkPWbwf,AMZN,Amazon,j3-6354465w,2354.288448,254.0,2020-07-10 08:10:02
808,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,TSLA,Tesla,N7-1569410e,1608.673490407,58.0,2020-07-10 16:44:15
809,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,FB,Facebook,k1-4297970p,2310.267,250.0,2020-07-11 04:06:22
810,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,TSLA,Tesla,k1-4297970p,1842.819,62.0,2020-07-11 08:08:06
811,RU,Jordan Walker,BJbHFDutYbbXjgkPWbwf,TSLA,Tesla,x5-1892884k,2492.96,20.0,2020-07-12 11:38:40
812,GT,Holly Simmons,puCpymcjBdurvfVyRYry,TSLA,Tesla,g2-9676820w,1992.9433722744286,148.88715083798883,2020-07-12 22:25:41
813,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,TSLA,Tesla,k1-4297970p,1680.3594829,115.0,2020-07-13 04:24:52
814,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,AMZN,Amazon,t7-4475722f,1992.9433722744286,176.0,2020-07-13 14:21:31
815,KZ,Vicki Burgess,deTclcaRrihIYAUADJPN,FB,Facebook,v0-1381725b,1549.9731,166.0,2020-07-13 22:57:54
816,RU,Jordan Walker,BJbHFDutYbbXjgkPWbwf,AMZN,Amazon,k1-4297970p,2367.123312,286.0,2020-07-14 05:06:08
817,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,FB,Facebook,U7-5975152Q,2019.29,210.0,2020-07-14 17:08:16
818,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,D8-0271277K,2445.673283,157.0,2020-07-14 23:23:50
819,KZ,Vicki Burgess,deTclcaRrihIYAUADJPN,AMZN,Amazon,h8-4092203M,2351.356423052648,292.0,2020-07-15 03:02:18
820,MK,Scott Thompson,sjAcfZksMRViIYdJRrnF,AMZN,Amazon,L9-5441965q,1570.98764386672,99.0,2020-07-15 03:06:27
821,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,O4-0215731a,1517.0,217.0,2020-07-15 06:06:35
822,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,FB,Facebook,s2-7613787e,2319.6532003409,86.0,2020-07-15 13:15:19
823,LC,Erin Grant,HToYfSueoxPSgBHsToac,TSLA,Tesla,L0-2822888p,1648.63597917,262.0,2020-07-15 18:06:12
824,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,FB,Facebook,h8-533956k,1992.9433722744286,236.0,2020-07-15 22:12:40
825,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,AMZN,Amazon,I0-1696316U,1984.0,0.0,2020-07-15 23:43:32
826,KZ,Vicki Burgess,deTclcaRrihIYAUADJPN,AMZN,Amazon,Q5-5654328B,1771.3,271.0,2020-07-16 04:09:35
827,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,AMZN,Amazon,X0-7401234c,1857.63056,148.88715083798883,2020-07-16 07:18:39
828,TV,Vanessa Green,MUVGtYHdeMdauAxzEJvt,TSLA,Tesla,c4-5678390W,2104.8661675,155.0,2020-07-16 08:02:03
829,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,TSLA,Tesla,F9-7572053y,1995.401,148.88715083798883,2020-07-17 01:26:28
830,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,AMZN,Amazon,M8-2262839c,1749.0,199.0,2020-07-17 15:23:38
831,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,AMZN,Amazon,b8-3506456D,2347.23,178.0,2020-07-17 18:15:46
832,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,TSLA,Tesla,M9-628452d,1520.4,8.0,2020-07-18 03:12:57
833,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,I8-2924434G,2119.16708,198.0,2020-07-18 03:43:02
834,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,i4-5738449B,1844.42504,245.0,2020-07-18 06:18:58
835,LC,Erin Grant,HToYfSueoxPSgBHsToac,AMZN,Amazon,q9-6652212b,1795.4,261.0,2020-07-18 07:06:40
836,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,AMZN,Amazon,J3-1843630V,2194.854,148.88715083798883,2020-07-18 08:32:32
837,TV,Vanessa Green,MUVGtYHdeMdauAxzEJvt,TSLA,Tesla,B5-4805767O,1655.869,177.0,2020-07-18 17:38:33
838,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,FB,Facebook,T1-419675Y,1992.9433722744286,87.0,2020-07-19 02:40:08
839,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,k1-4297970p,2448.51368825996,167.0,2020-07-19 05:38:52
840,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,s3-3933888e,2352.92307303,173.0,2020-07-19 10:43:55
841,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,b0-7662558U,1596.1,19.0,2020-07-19 11:36:01
842,LC,Erin Grant,HToYfSueoxPSgBHsToac,AMZN,Amazon,Y9-3188411u,1992.9433722744286,112.0,2020-07-19 12:01:16
843,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,AMZN,Amazon,E1-1662257k,2384.0,261.0,2020-07-19 19:58:35
844,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,TSLA,Tesla,Y0-5944391q,2050.539,119.0,2020-07-19 22:01:06
845,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,TSLA,Tesla,t3-0975006e,2391.11065,211.0,2020-07-20 01:08:27
846,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,AMZN,Amazon,L8-8256894L,2007.1,118.0,2020-07-20 04:34:23
847,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,AMZN,Amazon,o3-3086302B,1909.92,193.0,2020-07-20 08:28:26
848,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,FB,Facebook,Z1-3574095I,2117.1534,256.0,2020-07-20 16:34:08
849,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,TSLA,Tesla,z6-165627D,2056.450416881,266.0,2020-07-20 16:45:22
850,LC,Erin Grant,HToYfSueoxPSgBHsToac,TSLA,Tesla,e6-7555085p,1992.9433722744286,175.0,2020-07-20 19:49:25
851,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,Z5-8575113K,1655.6,148.88715083798883,2020-07-20 22:31:25
852,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,y9-3079020O,1704.4,133.0,2020-07-21 01:33:03
853,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,K3-7867680F,2285.0,4.0,2020-07-21 05:36:12
854,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,k1-4297970p,1784.0,274.0,2020-07-21 15:16:51
855,LC,Erin Grant,HToYfSueoxPSgBHsToac,TSLA,Tesla,b7-0932339V,1617.68273222,148.88715083798883,2020-07-22 02:00:32
856,TV,Vanessa Green,MUVGtYHdeMdauAxzEJvt,TSLA,Tesla,x3-928709m,1992.9433722744286,91.0,2020-07-22 08:00:36
857,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,TSLA,Tesla,k1-4297970p,1897.25805605,157.0,2020-07-22 09:30:47
858,RU,Jordan Walker,BJbHFDutYbbXjgkPWbwf,TSLA,Tesla,x4-8475144K,2103.5,148.88715083798883,2020-07-22 15:03:52
859,KZ,Vicki Burgess,deTclcaRrihIYAUADJPN,AMZN,Amazon,P1-0675694o,1809.0,276.0,2020-07-22 18:25:06
860,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,AMZN,Amazon,i3-9753770z,1540.8,185.0,2020-07-23 08:14:54
861,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,H2-0109092z,1759.929145,10.0,2020-07-23 08:55:53
862,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,TSLA,Tesla,k8-0512899P,2217.6835,218.0,2020-07-23 18:13:00
863,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,k1-416267h,1691.496,155.0,2020-07-23 18:48:43
864,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,AMZN,Amazon,M7-9333383Y,1800.11,49.0,2020-07-23 20:15:41
865,KZ,Vicki Burgess,deTclcaRrihIYAUADJPN,TSLA,Tesla,k1-8291488m,1798.2126445,243.0,2020-07-24 08:06:36
866,BT,Allison Davis,TzqyQTQjZGeLZuJqlLaQ,TSLA,Tesla,A0-3733373S,1992.9433722744286,148.88715083798883,2020-07-24 09:37:15
867,KZ,Vicki Burgess,deTclcaRrihIYAUADJPN,AMZN,Amazon,G1-0646703K,2028.7752065915577,148.88715083798883,2020-07-25 01:18:49
868,LC,Erin Grant,HToYfSueoxPSgBHsToac,TSLA,Tesla,h1-060314s,2163.1,242.0,2020-07-25 01:42:22
869,TN,Tony Hoffman,vHakrmHtTDvuKvIcxniB,AMZN,Amazon,A0-47182b,2052.3553,148.88715083798883,2020-07-25 03:36:33
870,GT,Holly Simmons,puCpymcjBdurvfVyRYry,TSLA,Tesla,N0-8191941N,1504.0,130.0,2020-07-25 09:39:13
871,GT,Holly Simmons,puCpymcjBdurvfVyRYry,TSLA,Tesla,o6-7451493j,2090.4,239.0,2020-07-25 13:19:55
872,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,k1-4297970p,2042.0,275.0,2020-07-25 14:03:36
873,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,FB,Facebook,F8-1005827G,1992.9433722744286,213.0,2020-07-25 18:33:08
874,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,k1-4297970p,1786.0,93.0,2020-07-25 21:56:19
875,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,F7-3727798q,1841.7,174.0,2020-07-26 00:19:20
876,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,TSLA,Tesla,S6-216351k,2464.686977958,113.0,2020-07-26 05:22:14
877,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,AMZN,Amazon,Y2-2565583t,1638.679957,115.0,2020-07-26 15:52:30
878,BT,Allison Davis,TzqyQTQjZGeLZuJqlLaQ,TSLA,Tesla,n6-0394424X,1659.9079858463613,148.88715083798883,2020-07-26 17:57:02
879,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,TSLA,Tesla,o9-9832103X,1992.9433722744286,142.0,2020-07-27 06:33:12
880,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,FB,Facebook,W7-6296628M,1780.7237,234.0,2020-07-27 07:04:32
881,TN,Tony Hoffman,vHakrmHtTDvuKvIcxniB,AMZN,Amazon,e1-0981609i,2304.2,293.0,2020-07-27 10:53:33
882,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,TSLA,Tesla,Q8-2823545q,1996.0,148.88715083798883,2020-07-27 14:39:01
883,LC,Erin Grant,HToYfSueoxPSgBHsToac,AMZN,Amazon,e3-2932930E,2431.586,119.0,2020-07-27 16:10:58
884,GD,Kyle Blair,RNvnAvOpyEVAoNGnVZQU,AMZN,Amazon,P0-4292543A,1992.9433722744286,261.0,2020-07-28 00:49:26
885,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,AMZN,Amazon,D8-6141627N,2421.0,14.0,2020-07-28 02:31:42
886,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,R8-9572314V,1751.16,208.0,2020-07-29 06:58:42
887,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,v4-9068464i,1883.0,236.0,2020-07-29 23:31:54
888,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,k1-4297970p,2494.0,58.0,2020-07-30 01:30:54
889,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,FB,Facebook,j2-7115551j,1895.58,32.0,2020-07-30 07:31:33
890,KZ,Vicki Burgess,deTclcaRrihIYAUADJPN,TSLA,Tesla,i7-4822964Y,1608.54,170.0,2020-07-30 07:38:58
891,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,y0-3554230i,1923.42793,251.0,2020-07-30 09:14:00
892,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,Y8-8563393W,1872.89394172031,148.88715083798883,2020-07-30 15:09:55
893,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,FB,Facebook,h2-2812127z,2053.0,38.0,2020-07-31 02:35:09
894,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,TSLA,Tesla,m6-4512331L,1958.946374418,1.0,2020-07-31 10:17:56
895,MK,Scott Thompson,sjAcfZksMRViIYdJRrnF,AMZN,Amazon,G4-5312369O,2184.729605,148.88715083798883,2020-07-31 11:39:06
896,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,j5-8121240B,2179.8,148.88715083798883,2020-07-31 16:36:15
897,LC,Erin Grant,HToYfSueoxPSgBHsToac,TSLA,Tesla,u0-1758485R,1504.3,97.0,2020-07-31 22:32:38
898,TN,Tony Hoffman,vHakrmHtTDvuKvIcxniB,TSLA,Tesla,V0-5613001m,2339.6,181.0,2020-08-01 02:48:58
899,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,FB,Facebook,U4-1266883G,1809.6,212.0,2020-08-01 02:57:54
900,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,FB,Facebook,q7-9822948q,1953.533179,172.0,2020-08-01 06:09:13
901,GT,Holly Simmons,puCpymcjBdurvfVyRYry,AMZN,Amazon,z0-932275P,2419.34,33.0,2020-08-01 15:30:44
902,GT,Holly Simmons,puCpymcjBdurvfVyRYry,AMZN,Amazon,e3-5475253C,2364.335,144.0,2020-01-30 04:44:46
903,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,F4-148127n,1631.64884076,286.0,2020-01-30 04:44:46
904,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,M9-6716527H,2369.652110767,119.0,2020-01-30 04:44:46
905,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,g6-4482679e,2413.483622311651,212.0,2020-01-30 04:44:46
906,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,J0-8117725z,1844.416,94.0,2020-01-30 04:44:46
907,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,k1-4297970p,1801.0,100.0,2020-01-30 04:44:46
908,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,I5-3343433H,1587.0,148.88715083798883,2020-01-30 04:44:46
909,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,FB,Facebook,f4-5563605i,1625.84,241.0,2020-01-30 04:44:46
910,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,TSLA,Tesla,A8-3474677N,1756.232,148.88715083798883,2020-01-30 04:44:46
911,NZ,Brittany Herring,pjjFIyeNTWRUWCuKoQSU,FB,Facebook,g8-860105V,2415.7,203.0,2020-01-30 04:44:46
912,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,k1-4297970p,1992.9433722744286,281.0,2020-01-30 04:44:46
913,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,X3-5469900z,1992.9433722744286,171.0,2020-01-30 04:44:46
914,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,TSLA,Tesla,G2-5078839d,2075.201,148.88715083798883,2020-01-30 04:44:46
915,GT,Holly Simmons,puCpymcjBdurvfVyRYry,TSLA,Tesla,d0-035402p,1992.9433722744286,211.0,2020-01-30 04:44:46
916,NG,Crystal Garcia,goRcbvzSLJhZvFucyhbG,TSLA,Tesla,V8-7094321I,1770.892,92.0,2020-01-30 04:44:46
917,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,FB,Facebook,k1-4297970p,2387.0,106.0,2020-01-30 04:44:46
918,CV,April Floyd,stOzTFyGrgJGPgVPVTJQ,TSLA,Tesla,I2-8216944r,1992.9433722744286,141.0,2020-01-30 04:44:46
919,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,FB,Facebook,Z8-8854594q,2356.446,148.88715083798883,2020-01-30 04:44:46
920,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,i6-2083112T,1910.0,231.0,2020-01-30 04:44:46
921,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,TSLA,Tesla,j3-9348142b,2350.9852,141.0,2020-01-30 04:44:46
922,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,K3-7827480N,1844.658189,12.0,2020-01-30 04:44:46
923,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,FB,Facebook,u7-5922680A,1689.149,148.88715083798883,2020-01-30 04:44:46
924,KM,John Nguyen,JyfwFVYySnPCaLuQIazT,FB,Facebook,c6-2799624i,1840.0,50.0,2020-01-30 04:44:46
925,MK,Scott Thompson,sjAcfZksMRViIYdJRrnF,FB,Facebook,l6-7428032J,2229.9344495,148.88715083798883,2020-01-30 04:44:46
926,TN,Tony Hoffman,vHakrmHtTDvuKvIcxniB,FB,Facebook,e6-9681122E,1804.0,149.0,2020-01-30 04:44:46
927,MK,Scott Thompson,sjAcfZksMRViIYdJRrnF,FB,Facebook,k1-4297970p,2336.1,298.0,2020-01-30 04:44:46
928,RO,Lisa Brown,kBFQzPuESPIajAndSXpv,AMZN,Amazon,I5-8731957z,1947.3,132.0,2020-01-30 04:44:46
929,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,f2-5733990V,1599.72,91.0,2020-01-30 04:44:46
930,UZ,Brandi Robbins,JTzVqzzIkFlrYUQbhnOR,TSLA,Tesla,v3-9532226y,1593.0,156.0,2020-01-30 04:44:46
931,JP,Christine Baldwin,vDAqsRnDaMrcomXsosXG,TSLA,Tesla,X2-3127677e,1562.0,295.0,2020-01-30 04:44:46
932,BT,Allison Davis,TzqyQTQjZGeLZuJqlLaQ,AMZN,Amazon,n8-527456L,1632.32927102093,123.0,2020-01-30 04:44:46
933,SZ,Blake Martin,WVcMKILUHtBkEahrPLrG,AMZN,Amazon,P2-3849525R,2075.3,196.0,2020-01-30 04:44:46
934,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,AMZN,Amazon,z3-6888282y,1631.24294359,26.0,2020-01-30 04:44:46
935,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,AMZN,Amazon,m9-7855229V,2377.3071,97.0,2020-01-30 04:44:46
936,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,i3-2482399u,2127.0,67.0,2020-01-30 04:44:46
937,LA,Brandon Berry,xIZVPeFzGRmMglPrQfhK,TSLA,Tesla,o0-2716207z,1700.64,199.0,2020-01-30 04:44:46
938,NZ,Brandon Berry,xIZVPeFzGRmMglPrQfhK,FB,Facebook,i3-9752540H,2314.1293,99.0,2020-01-30 04:44:46
939,KP,Tonya Hernandez,wsdSKUxJgukcXlhktChZ,AMZN,Amazon,p8-6202282C,1992.9433722744286,49.0,2020-01-30 04:44:46
940,NZ,Caitlyn Cruz,jDmYPxeqAWfCKCQCYFEx,FB,Facebook,N3-7504060H,2278.65,212.0,2020-01-30 04:44:46
